Dataset;#TrainingRelease;%training;%Defective in training;%Defective in testing;Classifier;Feature Selection;Balancing;Sensitivity;TP;FP;TN;FN;Precision;Recall;AUC;Kappa
SYNCOPE;10;24.43;35.33;39.87;Random Forest;Best first;undersampling;No;427;27;270;21;0.94;0.95;0.98;0.87
SYNCOPE;10;24.43;35.33;39.87;Random Forest;Best first;undersampling;Sensitive Threshold;306;2;295;142;0.99;0.68;0.84;0.63
SYNCOPE;10;24.43;35.33;39.87;Random Forest;Best first;undersampling;Sensitive Learning;418;40;257;30;0.91;0.93;0.95;0.8
SYNCOPE;10;24.43;35.33;39.87;Random Forest;Best first;SMOTE;No;441;40;257;7;0.92;0.98;0.99;0.87
SYNCOPE;10;24.43;35.33;39.87;Random Forest;Best first;SMOTE;Sensitive Threshold;348;4;293;100;0.99;0.78;0.88;0.72
SYNCOPE;10;24.43;35.33;39.87;Random Forest;Best first;SMOTE;Sensitive Learning;386;13;284;62;0.97;0.86;0.98;0.8
SYNCOPE;10;24.43;35.33;39.87;IBk;No;No;No;419;9;288;29;0.98;0.94;0.95;0.89
SYNCOPE;10;24.43;35.33;39.87;IBk;No;No;Sensitive Threshold;419;8;289;29;0.98;0.94;0.95;0.9
SYNCOPE;10;24.43;35.33;39.87;IBk;No;No;Sensitive Learning;419;8;289;29;0.98;0.94;0.95;0.9
SYNCOPE;10;24.43;35.33;39.87;IBk;No;oversampling;No;412;10;287;36;0.98;0.92;0.95;0.87
SYNCOPE;10;24.43;35.33;39.87;IBk;No;oversampling;Sensitive Threshold;410;9;288;38;0.98;0.92;0.94;0.87
SYNCOPE;10;24.43;35.33;39.87;IBk;No;oversampling;Sensitive Learning;387;12;285;61;0.97;0.86;0.91;0.8
SYNCOPE;10;24.43;35.33;39.87;IBk;No;undersampling;No;405;7;290;43;0.98;0.9;0.95;0.86
SYNCOPE;10;24.43;35.33;39.87;IBk;No;undersampling;Sensitive Threshold;402;7;290;46;0.98;0.9;0.94;0.85
SYNCOPE;10;24.43;35.33;39.87;IBk;No;undersampling;Sensitive Learning;368;26;271;80;0.93;0.82;0.87;0.71
SYNCOPE;10;24.43;35.33;39.87;IBk;No;SMOTE;No;420;8;289;28;0.98;0.94;0.95;0.9
SYNCOPE;10;24.43;35.33;39.87;IBk;No;SMOTE;Sensitive Threshold;420;8;289;28;0.98;0.94;0.96;0.9
SYNCOPE;10;24.43;35.33;39.87;IBk;No;SMOTE;Sensitive Learning;396;10;287;52;0.98;0.88;0.94;0.83
SYNCOPE;10;24.43;35.33;39.87;IBk;Best first;No;No;442;41;256;6;0.92;0.99;0.99;0.87
SYNCOPE;10;24.43;35.33;39.87;IBk;Best first;No;Sensitive Threshold;337;3;294;111;0.99;0.75;0.87;0.7
SYNCOPE;10;24.43;35.33;39.87;IBk;Best first;No;Sensitive Learning;388;6;291;60;0.98;0.87;0.99;0.82
SYNCOPE;10;24.43;35.33;39.87;IBk;Best first;oversampling;No;424;24;273;24;0.95;0.95;0.98;0.87
SYNCOPE;10;24.43;35.33;39.87;IBk;Best first;oversampling;Sensitive Threshold;351;3;294;97;0.99;0.78;0.89;0.73
SYNCOPE;10;24.43;35.33;39.87;IBk;Best first;oversampling;Sensitive Learning;397;25;272;51;0.94;0.89;0.98;0.79
SYNCOPE;10;24.43;35.33;39.87;IBk;Best first;undersampling;No;414;24;273;34;0.95;0.92;0.98;0.84
SYNCOPE;10;24.43;35.33;39.87;IBk;Best first;undersampling;Sensitive Threshold;329;3;294;119;0.99;0.73;0.86;0.68
SYNCOPE;10;24.43;35.33;39.87;IBk;Best first;undersampling;Sensitive Learning;347;23;274;101;0.94;0.77;0.95;0.67
SYNCOPE;10;24.43;35.33;39.87;IBk;Best first;SMOTE;No;440;40;257;8;0.92;0.98;0.99;0.86
SYNCOPE;10;24.43;35.33;39.87;IBk;Best first;SMOTE;Sensitive Threshold;345;4;293;103;0.99;0.77;0.88;0.72
SYNCOPE;10;24.43;35.33;39.87;IBk;Best first;SMOTE;Sensitive Learning;381;10;287;67;0.97;0.85;0.98;0.79
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;No;No;No;439;245;52;9;0.64;0.98;0.97;0.18
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;No;No;Sensitive Threshold;427;28;269;21;0.94;0.95;0.93;0.86
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;No;No;Sensitive Learning;429;28;269;19;0.94;0.96;0.97;0.87
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;No;oversampling;No;438;88;209;10;0.83;0.98;0.97;0.71
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;No;oversampling;Sensitive Threshold;415;20;277;33;0.95;0.93;0.93;0.85
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;No;oversampling;Sensitive Learning;437;72;225;11;0.86;0.98;0.96;0.76
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;No;undersampling;No;439;253;44;9;0.63;0.98;0.96;0.15
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;No;undersampling;Sensitive Threshold;409;19;278;39;0.96;0.91;0.92;0.84
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;No;undersampling;Sensitive Learning;439;273;24;9;0.62;0.98;0.94;0.07
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;No;SMOTE;No;439;91;206;9;0.83;0.98;0.97;0.71
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;No;SMOTE;Sensitive Threshold;418;21;276;30;0.95;0.93;0.93;0.86
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;No;SMOTE;Sensitive Learning;421;22;275;27;0.95;0.94;0.97;0.86
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;Best first;No;No;445;46;251;3;0.91;0.99;0.99;0.86
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;Best first;No;Sensitive Threshold;262;2;295;186;0.99;0.58;0.79;0.52
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;Best first;No;Sensitive Learning;337;3;294;111;0.99;0.75;0.99;0.7
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;Best first;oversampling;No;424;24;273;24;0.95;0.95;0.98;0.87
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;Best first;oversampling;Sensitive Threshold;202;1;296;246;1;0.45;0.72;0.39
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;Best first;oversampling;Sensitive Learning;397;25;272;51;0.94;0.89;0.98;0.79
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;Best first;undersampling;No;414;24;273;34;0.95;0.92;0.98;0.84
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;Best first;undersampling;Sensitive Threshold;0;0;297;448;0;0;0.5;0
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;Best first;undersampling;Sensitive Learning;347;23;274;101;0.94;0.77;0.95;0.67
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;Best first;SMOTE;No;442;43;254;6;0.91;0.99;0.98;0.86
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;Best first;SMOTE;Sensitive Threshold;253;3;294;195;0.99;0.56;0.78;0.5
SYNCOPE;10;24.43;35.33;39.87;Naive Bayes;Best first;SMOTE;Sensitive Learning;368;8;289;80;0.98;0.82;0.98;0.76
SYNCOPE;11;26.77;35.73;38.37;Random Forest;No;No;No;432;5;282;29;0.99;0.94;0.99;0.91
SYNCOPE;11;26.77;35.73;38.37;Random Forest;No;No;Sensitive Threshold;375;3;284;86;0.99;0.81;0.9;0.76
SYNCOPE;11;26.77;35.73;38.37;Random Forest;No;No;Sensitive Learning;413;3;284;48;0.99;0.9;0.99;0.86
SYNCOPE;11;26.77;35.73;38.37;Random Forest;No;oversampling;No;426;7;280;35;0.98;0.92;0.98;0.88
SYNCOPE;11;26.77;35.73;38.37;Random Forest;No;oversampling;Sensitive Threshold;313;3;284;148;0.99;0.68;0.83;0.61
SYNCOPE;11;26.77;35.73;38.37;Random Forest;No;oversampling;Sensitive Learning;384;5;282;77;0.99;0.83;0.97;0.78
SYNCOPE;11;26.77;35.73;38.37;Random Forest;No;undersampling;No;415;3;284;46;0.99;0.9;0.99;0.87
SYNCOPE;11;26.77;35.73;38.37;Random Forest;No;undersampling;Sensitive Threshold;276;1;286;185;1;0.6;0.8;0.53
SYNCOPE;11;26.77;35.73;38.37;Random Forest;No;undersampling;Sensitive Learning;403;38;249;58;0.91;0.87;0.95;0.73
SYNCOPE;11;26.77;35.73;38.37;Random Forest;No;SMOTE;No;432;4;283;29;0.99;0.94;0.98;0.91
SYNCOPE;11;26.77;35.73;38.37;Random Forest;No;SMOTE;Sensitive Threshold;372;3;284;89;0.99;0.81;0.9;0.75
SYNCOPE;11;26.77;35.73;38.37;Random Forest;No;SMOTE;Sensitive Learning;387;4;283;74;0.99;0.84;0.98;0.79
SYNCOPE;11;26.77;35.73;38.37;Random Forest;Best first;No;No;458;30;257;3;0.94;0.99;0.99;0.91
SYNCOPE;11;26.77;35.73;38.37;Random Forest;Best first;No;Sensitive Threshold;360;2;285;101;0.99;0.78;0.89;0.73
SYNCOPE;11;26.77;35.73;38.37;Random Forest;Best first;No;Sensitive Learning;390;2;285;71;0.99;0.85;0.99;0.8
SYNCOPE;11;26.77;35.73;38.37;Random Forest;Best first;oversampling;No;442;26;261;19;0.94;0.96;0.99;0.87
SYNCOPE;11;26.77;35.73;38.37;Random Forest;Best first;oversampling;Sensitive Threshold;359;2;285;102;0.99;0.78;0.89;0.72
SYNCOPE;11;26.77;35.73;38.37;Random Forest;Best first;oversampling;Sensitive Learning;430;22;265;31;0.95;0.93;0.98;0.85
SYNCOPE;11;26.77;35.73;38.37;Random Forest;Best first;undersampling;No;449;16;271;12;0.97;0.97;0.99;0.92
SYNCOPE;11;26.77;35.73;38.37;Random Forest;Best first;undersampling;Sensitive Threshold;323;2;285;138;0.99;0.7;0.85;0.64
SYNCOPE;11;26.77;35.73;38.37;Random Forest;Best first;undersampling;Sensitive Learning;432;75;212;29;0.85;0.94;0.95;0.7
SYNCOPE;11;26.77;35.73;38.37;Random Forest;Best first;SMOTE;No;452;31;256;9;0.94;0.98;0.99;0.89
SYNCOPE;11;26.77;35.73;38.37;Random Forest;Best first;SMOTE;Sensitive Threshold;349;4;283;112;0.99;0.76;0.87;0.69
SYNCOPE;11;26.77;35.73;38.37;Random Forest;Best first;SMOTE;Sensitive Learning;394;10;277;67;0.98;0.85;0.98;0.79
SYNCOPE;11;26.77;35.73;38.37;IBk;No;No;No;426;4;283;35;0.99;0.92;0.96;0.89
SYNCOPE;11;26.77;35.73;38.37;IBk;No;No;Sensitive Threshold;426;4;283;35;0.99;0.92;0.96;0.89
SYNCOPE;11;26.77;35.73;38.37;IBk;No;No;Sensitive Learning;426;4;283;35;0.99;0.92;0.96;0.89
SYNCOPE;11;26.77;35.73;38.37;IBk;No;oversampling;No;425;7;280;36;0.98;0.92;0.95;0.88
SYNCOPE;11;26.77;35.73;38.37;IBk;No;oversampling;Sensitive Threshold;424;5;282;37;0.99;0.92;0.95;0.88
SYNCOPE;11;26.77;35.73;38.37;IBk;No;oversampling;Sensitive Learning;395;8;279;66;0.98;0.86;0.93;0.8
SYNCOPE;11;26.77;35.73;38.37;IBk;No;undersampling;No;417;3;284;44;0.99;0.9;0.95;0.87
SYNCOPE;11;26.77;35.73;38.37;IBk;No;undersampling;Sensitive Threshold;416;3;284;45;0.99;0.9;0.95;0.87
SYNCOPE;11;26.77;35.73;38.37;IBk;No;undersampling;Sensitive Learning;389;37;250;72;0.91;0.84;0.86;0.7
SYNCOPE;11;26.77;35.73;38.37;IBk;No;SMOTE;No;428;4;283;33;0.99;0.93;0.96;0.9
SYNCOPE;11;26.77;35.73;38.37;IBk;No;SMOTE;Sensitive Threshold;428;4;283;33;0.99;0.93;0.96;0.9
SYNCOPE;11;26.77;35.73;38.37;IBk;No;SMOTE;Sensitive Learning;396;4;283;65;0.99;0.86;0.94;0.81
SYNCOPE;11;26.77;35.73;38.37;IBk;Best first;No;No;458;30;257;3;0.94;0.99;0.99;0.91
SYNCOPE;11;26.77;35.73;38.37;IBk;Best first;No;Sensitive Threshold;336;2;285;125;0.99;0.73;0.86;0.67
SYNCOPE;11;26.77;35.73;38.37;IBk;Best first;No;Sensitive Learning;389;2;285;72;0.99;0.84;0.99;0.8
SYNCOPE;11;26.77;35.73;38.37;IBk;Best first;oversampling;No;436;15;272;25;0.97;0.95;0.99;0.89
SYNCOPE;11;26.77;35.73;38.37;IBk;Best first;oversampling;Sensitive Threshold;365;2;285;96;0.99;0.79;0.89;0.74
SYNCOPE;11;26.77;35.73;38.37;IBk;Best first;oversampling;Sensitive Learning;406;12;275;55;0.97;0.88;0.98;0.82
SYNCOPE;11;26.77;35.73;38.37;IBk;Best first;undersampling;No;435;10;277;26;0.98;0.94;0.99;0.9
SYNCOPE;11;26.77;35.73;38.37;IBk;Best first;undersampling;Sensitive Threshold;333;2;285;128;0.99;0.72;0.86;0.66
SYNCOPE;11;26.77;35.73;38.37;IBk;Best first;undersampling;Sensitive Learning;379;13;274;82;0.97;0.82;0.94;0.74
SYNCOPE;11;26.77;35.73;38.37;IBk;Best first;SMOTE;No;452;31;256;9;0.94;0.98;0.99;0.89
SYNCOPE;11;26.77;35.73;38.37;IBk;Best first;SMOTE;Sensitive Threshold;344;4;283;117;0.99;0.75;0.87;0.68
SYNCOPE;11;26.77;35.73;38.37;IBk;Best first;SMOTE;Sensitive Learning;387;10;277;74;0.97;0.84;0.98;0.77
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;No;No;No;452;238;49;9;0.66;0.98;0.97;0.18
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;No;No;Sensitive Threshold;430;17;270;31;0.96;0.93;0.94;0.87
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;No;No;Sensitive Learning;436;19;268;25;0.96;0.95;0.96;0.88
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;No;oversampling;No;447;105;182;14;0.81;0.97;0.96;0.64
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;No;oversampling;Sensitive Threshold;393;5;282;68;0.99;0.85;0.92;0.8
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;No;oversampling;Sensitive Learning;447;79;208;14;0.85;0.97;0.96;0.73
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;No;undersampling;No;447;191;96;14;0.7;0.97;0.96;0.34
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;No;undersampling;Sensitive Threshold;379;2;285;82;0.99;0.82;0.91;0.77
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;No;undersampling;Sensitive Learning;442;249;38;19;0.64;0.96;0.9;0.11
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;No;SMOTE;No;452;164;123;9;0.73;0.98;0.97;0.46
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;No;SMOTE;Sensitive Threshold;421;10;277;40;0.98;0.91;0.94;0.86
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;No;SMOTE;Sensitive Learning;436;90;197;25;0.83;0.95;0.95;0.66
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;Best first;No;No;459;32;255;2;0.93;1;0.99;0.9
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;Best first;No;Sensitive Threshold;282;2;285;179;0.99;0.61;0.8;0.54
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;Best first;No;Sensitive Learning;388;2;285;73;0.99;0.84;0.99;0.8
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;Best first;oversampling;No;436;15;272;25;0.97;0.95;0.99;0.89
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;Best first;oversampling;Sensitive Threshold;232;2;285;229;0.99;0.5;0.75;0.43
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;Best first;oversampling;Sensitive Learning;406;12;275;55;0.97;0.88;0.98;0.82
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;Best first;undersampling;No;435;10;277;26;0.98;0.94;0.99;0.9
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;Best first;undersampling;Sensitive Threshold;3;0;287;458;1;0.01;0.5;0.01
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;Best first;undersampling;Sensitive Learning;379;13;274;82;0.97;0.82;0.95;0.74
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;Best first;SMOTE;No;454;32;255;7;0.93;0.98;0.98;0.89
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;Best first;SMOTE;Sensitive Threshold;269;4;283;192;0.99;0.58;0.78;0.51
SYNCOPE;11;26.77;35.73;38.37;Naive Bayes;Best first;SMOTE;Sensitive Learning;367;6;281;94;0.98;0.8;0.97;0.73
SYNCOPE;12;29.11;35.94;43.22;Random Forest;No;No;No;417;38;287;10;0.92;0.98;0.96;0.87
SYNCOPE;12;29.11;35.94;43.22;Random Forest;No;No;Sensitive Threshold;386;20;305;41;0.95;0.9;0.92;0.84
SYNCOPE;12;29.11;35.94;43.22;Random Forest;No;No;Sensitive Learning;407;28;297;20;0.94;0.95;0.96;0.87
SYNCOPE;12;29.11;35.94;43.22;Random Forest;No;oversampling;No;408;31;294;19;0.93;0.96;0.95;0.86
SYNCOPE;12;29.11;35.94;43.22;Random Forest;No;oversampling;Sensitive Threshold;365;22;303;62;0.94;0.85;0.89;0.78
SYNCOPE;12;29.11;35.94;43.22;Random Forest;No;oversampling;Sensitive Learning;396;27;298;31;0.94;0.93;0.94;0.84
SYNCOPE;12;29.11;35.94;43.22;Random Forest;No;undersampling;No;408;28;297;19;0.94;0.96;0.96;0.87
SYNCOPE;12;29.11;35.94;43.22;Random Forest;No;undersampling;Sensitive Threshold;329;17;308;98;0.95;0.77;0.86;0.7
SYNCOPE;12;29.11;35.94;43.22;Random Forest;No;undersampling;Sensitive Learning;386;51;274;41;0.88;0.9;0.94;0.75
SYNCOPE;12;29.11;35.94;43.22;Random Forest;No;SMOTE;No;418;38;287;9;0.92;0.98;0.96;0.87
SYNCOPE;12;29.11;35.94;43.22;Random Forest;No;SMOTE;Sensitive Threshold;390;20;305;37;0.95;0.91;0.93;0.85
SYNCOPE;12;29.11;35.94;43.22;Random Forest;No;SMOTE;Sensitive Learning;387;29;296;40;0.93;0.91;0.96;0.81
SYNCOPE;12;29.11;35.94;43.22;Random Forest;Best first;No;No;427;61;264;0;0.88;1;0.96;0.83
SYNCOPE;12;29.11;35.94;43.22;Random Forest;Best first;No;Sensitive Threshold;358;19;306;69;0.95;0.84;0.89;0.77
SYNCOPE;12;29.11;35.94;43.22;Random Forest;Best first;No;Sensitive Learning;387;20;305;40;0.95;0.91;0.96;0.84
SYNCOPE;12;29.11;35.94;43.22;Random Forest;Best first;oversampling;No;414;48;277;13;0.9;0.97;0.96;0.83
SYNCOPE;12;29.11;35.94;43.22;Random Forest;Best first;oversampling;Sensitive Threshold;342;17;308;85;0.95;0.8;0.87;0.73
SYNCOPE;12;29.11;35.94;43.22;Random Forest;Best first;oversampling;Sensitive Learning;410;46;279;17;0.9;0.96;0.95;0.83
SYNCOPE;12;29.11;35.94;43.22;Random Forest;Best first;undersampling;No;419;41;284;8;0.91;0.98;0.96;0.87
SYNCOPE;12;29.11;35.94;43.22;Random Forest;Best first;undersampling;Sensitive Threshold;312;16;309;115;0.95;0.73;0.84;0.66
SYNCOPE;12;29.11;35.94;43.22;Random Forest;Best first;undersampling;Sensitive Learning;411;80;245;16;0.84;0.96;0.93;0.73
SYNCOPE;12;29.11;35.94;43.22;Random Forest;Best first;SMOTE;No;420;63;262;7;0.87;0.98;0.96;0.81
SYNCOPE;12;29.11;35.94;43.22;Random Forest;Best first;SMOTE;Sensitive Threshold;337;21;304;90;0.94;0.79;0.86;0.71
SYNCOPE;12;29.11;35.94;43.22;Random Forest;Best first;SMOTE;Sensitive Learning;374;27;298;53;0.93;0.88;0.95;0.79
SYNCOPE;12;29.11;35.94;43.22;IBk;No;No;No;413;38;287;14;0.92;0.97;0.93;0.86
SYNCOPE;12;29.11;35.94;43.22;IBk;No;No;Sensitive Threshold;413;37;288;14;0.92;0.97;0.93;0.86
SYNCOPE;12;29.11;35.94;43.22;IBk;No;No;Sensitive Learning;413;37;288;14;0.92;0.97;0.93;0.86
SYNCOPE;12;29.11;35.94;43.22;IBk;No;oversampling;No;409;36;289;18;0.92;0.96;0.92;0.85
SYNCOPE;12;29.11;35.94;43.22;IBk;No;oversampling;Sensitive Threshold;407;34;291;20;0.92;0.95;0.92;0.85
SYNCOPE;12;29.11;35.94;43.22;IBk;No;oversampling;Sensitive Learning;393;26;299;34;0.94;0.92;0.92;0.84
SYNCOPE;12;29.11;35.94;43.22;IBk;No;undersampling;No;407;28;297;20;0.94;0.95;0.94;0.87
SYNCOPE;12;29.11;35.94;43.22;IBk;No;undersampling;Sensitive Threshold;406;27;298;21;0.94;0.95;0.93;0.87
SYNCOPE;12;29.11;35.94;43.22;IBk;No;undersampling;Sensitive Learning;370;48;277;57;0.89;0.87;0.86;0.72
SYNCOPE;12;29.11;35.94;43.22;IBk;No;SMOTE;No;413;38;287;14;0.92;0.97;0.93;0.86
SYNCOPE;12;29.11;35.94;43.22;IBk;No;SMOTE;Sensitive Threshold;413;37;288;14;0.92;0.97;0.93;0.86
SYNCOPE;12;29.11;35.94;43.22;IBk;No;SMOTE;Sensitive Learning;398;30;295;29;0.93;0.93;0.92;0.84
SYNCOPE;12;29.11;35.94;43.22;IBk;Best first;No;No;425;56;269;2;0.88;1;0.96;0.84
SYNCOPE;12;29.11;35.94;43.22;IBk;Best first;No;Sensitive Threshold;373;20;305;54;0.95;0.87;0.91;0.8
SYNCOPE;12;29.11;35.94;43.22;IBk;Best first;No;Sensitive Learning;398;20;305;29;0.95;0.93;0.96;0.87
SYNCOPE;12;29.11;35.94;43.22;IBk;Best first;oversampling;No;407;39;286;20;0.91;0.95;0.95;0.84
SYNCOPE;12;29.11;35.94;43.22;IBk;Best first;oversampling;Sensitive Threshold;348;17;308;79;0.95;0.81;0.88;0.75
SYNCOPE;12;29.11;35.94;43.22;IBk;Best first;oversampling;Sensitive Learning;391;40;285;36;0.91;0.92;0.95;0.79
SYNCOPE;12;29.11;35.94;43.22;IBk;Best first;undersampling;No;410;37;288;17;0.92;0.96;0.96;0.85
SYNCOPE;12;29.11;35.94;43.22;IBk;Best first;undersampling;Sensitive Threshold;317;17;308;110;0.95;0.74;0.85;0.67
SYNCOPE;12;29.11;35.94;43.22;IBk;Best first;undersampling;Sensitive Learning;367;35;290;60;0.91;0.86;0.93;0.74
SYNCOPE;12;29.11;35.94;43.22;IBk;Best first;SMOTE;No;420;63;262;7;0.87;0.98;0.95;0.81
SYNCOPE;12;29.11;35.94;43.22;IBk;Best first;SMOTE;Sensitive Threshold;342;21;304;85;0.94;0.8;0.87;0.72
SYNCOPE;12;29.11;35.94;43.22;IBk;Best first;SMOTE;Sensitive Learning;372;27;298;55;0.93;0.87;0.95;0.78
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;No;No;No;418;270;55;9;0.61;0.98;0.93;0.16
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;No;No;Sensitive Threshold;403;48;277;24;0.89;0.94;0.9;0.8
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;No;No;Sensitive Learning;408;50;275;19;0.89;0.96;0.93;0.81
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;No;oversampling;No;416;115;210;11;0.78;0.97;0.93;0.65
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;No;oversampling;Sensitive Threshold;374;29;296;53;0.93;0.88;0.89;0.78
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;No;oversampling;Sensitive Learning;407;59;266;20;0.87;0.95;0.93;0.78
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;No;undersampling;No;415;231;94;12;0.64;0.97;0.92;0.28
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;No;undersampling;Sensitive Threshold;370;28;297;57;0.93;0.87;0.89;0.77
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;No;undersampling;Sensitive Learning;414;276;49;13;0.6;0.97;0.9;0.13
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;No;SMOTE;No;418;183;142;9;0.7;0.98;0.94;0.44
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;No;SMOTE;Sensitive Threshold;397;39;286;30;0.91;0.93;0.9;0.81
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;No;SMOTE;Sensitive Learning;403;55;270;24;0.88;0.94;0.93;0.78
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;Best first;No;No;427;69;256;0;0.86;1;0.96;0.81
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;Best first;No;Sensitive Threshold;266;16;309;161;0.94;0.62;0.79;0.54
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;Best first;No;Sensitive Learning;373;20;305;54;0.95;0.87;0.96;0.8
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;Best first;oversampling;No;407;39;286;20;0.91;0.95;0.95;0.84
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;Best first;oversampling;Sensitive Threshold;246;14;311;181;0.95;0.58;0.77;0.5
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;Best first;oversampling;Sensitive Learning;391;40;285;36;0.91;0.92;0.95;0.79
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;Best first;undersampling;No;410;37;288;17;0.92;0.96;0.96;0.85
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;Best first;undersampling;Sensitive Threshold;13;0;325;414;1;0.03;0.52;0.03
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;Best first;undersampling;Sensitive Learning;367;35;290;60;0.91;0.86;0.93;0.74
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;Best first;SMOTE;No;422;65;260;5;0.87;0.99;0.95;0.81
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;Best first;SMOTE;Sensitive Threshold;273;18;307;154;0.94;0.64;0.79;0.56
SYNCOPE;12;29.11;35.94;43.22;Naive Bayes;Best first;SMOTE;Sensitive Learning;363;22;303;64;0.94;0.85;0.95;0.77
SYNCOPE;13;31.47;36.49;38.21;Random Forest;No;No;No;459;18;277;18;0.96;0.96;0.98;0.9
SYNCOPE;13;31.47;36.49;38.21;Random Forest;No;No;Sensitive Threshold;375;7;288;102;0.98;0.79;0.88;0.72
SYNCOPE;13;31.47;36.49;38.21;Random Forest;No;No;Sensitive Learning;412;13;282;65;0.97;0.86;0.98;0.79
SYNCOPE;13;31.47;36.49;38.21;Random Forest;No;oversampling;No;419;14;281;58;0.97;0.88;0.98;0.81
SYNCOPE;13;31.47;36.49;38.21;Random Forest;No;oversampling;Sensitive Threshold;336;6;289;141;0.98;0.7;0.84;0.63
SYNCOPE;13;31.47;36.49;38.21;Random Forest;No;oversampling;Sensitive Learning;397;14;281;80;0.97;0.83;0.97;0.75
SYNCOPE;13;31.47;36.49;38.21;Random Forest;No;undersampling;No;419;14;281;58;0.97;0.88;0.98;0.81
SYNCOPE;13;31.47;36.49;38.21;Random Forest;No;undersampling;Sensitive Threshold;306;5;290;171;0.98;0.64;0.81;0.56
SYNCOPE;13;31.47;36.49;38.21;Random Forest;No;undersampling;Sensitive Learning;401;24;271;76;0.94;0.84;0.95;0.73
SYNCOPE;13;31.47;36.49;38.21;Random Forest;No;SMOTE;No;459;19;276;18;0.96;0.96;0.98;0.9
SYNCOPE;13;31.47;36.49;38.21;Random Forest;No;SMOTE;Sensitive Threshold;365;9;286;112;0.98;0.77;0.87;0.69
